CompanyID,Year,ESG_Controversy,Revenue,ProfitMargin,MarketCap,GrowthRate,Price_to_Sales,Log_Revenue,Log_MarketCap,Revenue_to_MarketCap,EBIT_proxy,Return_on_Sales,Profitability_Score,Revenue_YoY,Revenue_2Y_Growth,Margin_YoY_Change,MarketCap_YoY,GrowthRate_YoY_Change,Margin_Volatility_3Y,Revenue_Volatility_3Y,MCap_Volatility_3Y,Revenue_vs_Industry,Margin_vs_Industry,MCap_vs_Industry,Growth_vs_Industry,Revenue_Pctile_Industry,Margin_Pctile_Industry,Negative_Margin_Flag,Declining_Revenue_Flag,MCap_Collapse_Flag,Low_Growth_Low_Margin,Valuation_Excess,PS_Margin_Ratio,Revenue_Efficiency,Avg_Margin_3Y,Margin_Deterioration,Avg_Revenue_3Y,Revenue_Surprise,Size_Tier,Industry_Consumer Goods,Industry_Energy,Industry_Finance,Industry_Healthcare,Industry_Manufacturing,Industry_Retail,Industry_Technology,Industry_Transportation,Industry_Utilities,Region_Africa,Region_Asia,Region_Europe,Region_Latin America,Region_Middle East,Region_North America,Region_Oceania
1,2015,0,459.2,6.0,337.5,,0.7349738675958188,6.1316611776012655,5.82452409235233,1.3605925925925926,27.552,0.06,0.08163555555555556,,,,,,,,,0.5124142163700273,0.8000000000000007,0.40775643349039503,,0.12264150943396226,0.5943396226415094,0,0,0,0,-0.3071370852489359,0.10499626679940269,1.3605925925925926,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,2016,0,473.8,4.6,366.6,3.2,0.7737441958632335,6.162893662735513,5.906995390481532,1.2924168030551009,21.7948,0.046,0.05945117294053463,3.179442508710806,,-1.4000000000000004,8.62222222222222,,0.9899494936611668,0.022130244384402163,0.05844853666390725,0.5015083355385023,-0.7000000000000002,0.421282463801425,-1.2000000000000002,0.1320754716981132,0.4339622641509434,0,0,0,0,-0.2558982722539813,0.13816860640414885,1.2924168030551009,5.3,-0.7000000000000002,466.5,0.015648445873526283,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,2017,0,564.9,5.2,313.4,19.2,0.554788458134183,6.338417384148478,5.7506660605550515,1.8024888321633696,29.3748,0.052000000000000005,0.09372941927249522,19.227522161249453,23.018292682926834,0.6000000000000005,-14.51172940534644,16.0,0.7023769168568494,0.11471731508775983,0.07854289420386738,0.5544486430779801,-0.14999999999999947,0.28450819300077157,14.1,0.19811320754716982,0.4858490566037736,0,0,0,0,-0.5877513235934266,0.08948200937648113,1.8024888321633696,5.266666666666667,-0.06666666666666643,499.3,0.13138393751251745,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,2018,0,558.4,4.3,283.0,-1.1,0.5068051575931233,6.32686478076786,5.648974238161206,1.9731448763250883,24.0112,0.043,0.0848452296819788,-1.1506461320587746,17.85563528915153,-0.9000000000000004,-9.700063816209315,-20.3,0.4582575694955846,0.09546848592528871,0.13182245843460494,0.5362270130119556,-1.0499999999999998,0.24033970276008493,-5.1,0.1792452830188679,0.4009433962264151,0,1,0,1,-0.6778905426066535,0.09562361464021195,1.9731448763250883,4.7,-0.40000000000000036,532.3666666666667,0.04890113330411365,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,2019,0,554.5,4.9,538.1,-0.7,0.9704238052299369,6.319868609079685,6.289901082457623,1.0304776063928638,27.1705,0.049,0.05049340271325033,-0.6984240687679,-1.841033811294035,0.6000000000000005,90.14134275618375,0.40000000000000013,0.4582575694955846,0.009394243860338368,0.36845625754066325,0.5014015733791481,-0.4499999999999993,0.4923597767407814,-4.4,0.16037735849056603,0.4669811320754717,0,1,0,1,-0.02996752662206159,0.1644786110559215,1.0304776063928638,4.8,0.10000000000000053,559.2666666666667,-0.008523065919656667,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,2020,0,567.5,6.0,384.1,2.3,0.6768281938325992,6.343001313190591,5.953503040820864,1.47747982296277,34.05,0.06,0.0886487893777662,2.3444544634806164,1.629656160458448,1.0999999999999996,-28.61921575915257,3.0,0.8621678104251713,0.011909810529541792,0.3197665996441835,0.5116530676644276,0.5499999999999998,0.33895164136957295,-1.3000000000000003,0.16037735849056603,0.5377358490566038,0,0,1,0,-0.38949827236972734,0.0966897419760856,1.47747982296277,5.066666666666666,0.9333333333333336,560.1333333333333,0.013151630564151405,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,2021,0,604.2,5.2,479.3,6.5,0.7932803707381662,6.405558981914201,6.174410908670779,1.2605883580221156,31.418400000000002,0.052000000000000005,0.06555059461715002,6.4669603524229125,8.963029756537422,-0.7999999999999998,24.785212184326987,4.2,0.5686240703077334,0.04479422992683599,0.16635104344449533,0.5249804500825441,-0.5999999999999996,0.3212251189598553,3.6,0.16981132075471697,0.4811320754716981,0,0,0,0,-0.23114807324342213,0.1279484468932526,1.2605883580221156,5.366666666666667,-0.16666666666666696,575.4,0.05005213764337864,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,2022,0,593.2,4.2,248.4,-1.8,0.4187457855697909,6.387215963028507,5.519058033245936,2.388083735909823,24.914400000000004,0.042,0.10029951690821258,-1.8205892088712372,4.528634361233497,-1.0,-48.17442103066972,-8.3,0.9018499505645792,0.03201474972374771,0.3131151297338832,0.5059059315167797,-1.2000000000000002,0.18851028306898387,-6.3,0.1509433962264151,0.39622641509433965,0,1,1,1,-0.868157929782571,0.08052803568649824,2.388083735909823,5.133333333333334,-0.9333333333333336,588.3000000000001,0.008329083800781874,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,2023,0,636.7,5.3,373.9,7.3,0.5872467410083241,6.457867953321226,5.926659323741866,1.7028617277346887,33.7451,0.053,0.09025167156993849,7.333108563722179,5.3790135716650145,1.0999999999999996,50.52334943639289,9.1,0.6082762530298221,0.036996141984298105,0.3148031533599415,0.5399423337856174,-0.5499999999999998,0.2701199248663488,2.8,0.1792452830188679,0.4811320754716981,0,0,0,0,-0.5312086295793597,0.0932137684140197,1.7028617277346887,4.8999999999999995,0.40000000000000036,611.3666666666667,0.04143721716373159,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,2024,0,687.0,4.6,460.1,7.9,0.6697234352256186,6.5337888379333435,6.13361493921266,1.4931536622473374,31.601999999999997,0.046,0.06868506846337752,7.900109941887856,15.812542144302078,-0.7000000000000002,23.054292591602056,0.6000000000000005,0.556776436283002,0.07346402368993196,0.2950560840885273,0.5736472945891784,-0.5999999999999996,0.3014183235612041,1.5999999999999996,0.18867924528301888,0.4528301886792453,0,0,0,0,-0.4001738987206833,0.11959347057600334,1.4931536622473374,4.7,-0.10000000000000053,638.9666666666667,0.07517345714434759,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
